Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Slovak Republic,SVK,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-1924.67373,-3543.926797,-3594.10623,-3429.112227,-3380.607773,-3390.960352,-3456.051016,-3691.976445,-263.7247266,-247.2136328,2783.199707,3539.155918,3077.469746,2823.32332,3492.575771,3193.814453,2624.981699,828.8954297,2717.224199,1480.737832,-5477.783447,-4288.471924,-2736.056641,-3133.70874,-3432.910889,-3270.289551,-3688.402832,-3664.575684,-3485.484375,-3857.099609,-4685.584961,-3909.517578,-3980.222656,-3903.619141,-4536.041016,-4012.322754,-4545.474609,-4039.328613,-4162.838867,-3391.203613,-4911.55127,-3855.648926,-4801.206055,-4688.334961,-4816.268066,-4667.978516,-4627.241699,,,,,,,
Slovenia,SVN,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-114.6230859,27.13188965,-78.39492676,146.595,-11.95519043,1203.626147,811.3990674,1232.514111,608.3892041,842.0611572,1279.272896,1041.139224,82.43795898,369.1530664,2704.849082,2128.108892,1345.915723,3502.113032,2059.593984,274.2359009,-1618.049927,-1366.765259,-733.7791748,-762.9507446,-930.4161987,-920.2885742,-986.1520386,-1046.19928,-1021.068237,-1005.466064,-1038.001526,-1910.376221,-1882.699707,-1684.454834,-1565.00708,-1454.449707,-1411.49707,-1359.755615,-1280.808838,-1284.430054,-1092.631226,-82.19775391,-494.46521,-438.4456787,-418.1437378,-824.7116699,-402.6008911,,,,,,,
Sweden,SWE,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,588.9283086,1020.843355,910.7377211,1592.744168,1465.492141,1483.159367,1556.915054,1692.118574,1676.524777,1636.505637,1446.022201,1465.58356,1456.857131,1513.182988,1541.833808,1776.303343,1740.358334,3684.506049,1562.751533,1446.50845,-2657.744141,-2430.532227,-2556.15625,-2551.059082,-2910.675781,-2812.864258,-2854.430664,-2557.092285,-2966.945313,-2851.408203,-2992.762207,-3690.941406,-3248.934082,-2511.161133,-2616.908203,-2867.052246,-3858.94165,-2903.0354,-1989.169434,-1918.94458,-2438.260254,-1357.640137,-2416.23291,-2555.64502,-3680.338623,-2620.030029,-4904.415039,,,,,,,
Eswatini,SWZ,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-180.2544117,-174.1918995,-94.33598304,-172.9039371,-209.4196644,-114.1663928,87.8094834,126.7495324,10.39461155,-24.34182304,5.250635166,-30.22840272,119.6284775,204.3368724,233.3002509,215.3202463,229.6349963,80.8438916,296.6418589,335.1513076,701.7356627,693.4648821,634.0663812,555.2619114,893.6296972,840.4408125,615.8392891,934.4443586,963.1588058,991.6642519,778.5259204,674.4894291,671.002944,578.0128331,570.093137,569.3881776,534.6653993,559.6689934,511.6546474,565.828198,470.0926428,453.4821043,499.893734,998.7094658,394.3768727,469.1678613,642.4279653,,,,,,,
Sint Maarten (Dutch part),SXM,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,102.392011,102.760502,108.5422426,111.325193,118.8571192,122.175164,87.65087284,98.2769489,91.76267608,104.7427009,102.8041532,67.36130247,71.62136491,109.7347229,115.4233503,115.4119102,102.5128506,38.13230284,159.2035579,180.4527511,-37.87579848,-53.52259021,-27.31593563,-0.897165179,110.3219577,102.8148633,138.2408647,224.2490667,309.056621,397.1128974,409.9106541,447.2007219,250.4317301,272.1992045,469.3805795,383.8191537,368.985419,249.6806229,297.2765243,105.1892099,10.20842075,-51.62620836,-2.013463899,-32.98200892,7.74126026,53.58206339,80.30740322,,,,,,,
Syrian Arab Republic,SYR,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,871.9348682,883.0417773,953.9115063,961.4752563,984.1755103,1376.00321,1852.950073,2171.604041,2083.221948,1934.794983,2151.681982,,2355.117676,2409.286865,2597.86333,2637.942139,2402.177539,585.204248,3305.343555,3297.04707,-2709.222168,-3228.067383,-3498.01416,-5007.991699,-5734.95459,-5494.619629,-5401.580078,-4922.621582,-5060.375,-5314.569824,-5763.205078,-3090.053711,-3332.776367,-2779.181641,-2966.932617,-2041.320801,-1493.310547,-1274.079102,-514.3862305,-971.9956055,-6.929199219,1470.157227,-4701.141602,-7703.912109,-7926.012207,-9269.419922,-9394.695557,,,,,,,
Turks and Caicos Islands,TCA,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-1.108894006,-1.114604957,-1.153595972,-1.221627004,-1.349802992,-1.773396974,-1.921092934,-1.93112399,-2.113717997,-2.089320032,-2.862488946,-3.046078076,-3.206728068,-3.409573936,-3.775200901,-3.822776991,-3.98730992,-5.953621026,-5.840927949,-6.468823973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-106.531192,-107.1409915,-120.4658836,-115.632335,-115.3253445,-132.1446739,-127.7693158,-135.5716013,-142.9914262,-173.8001585,-178.2576047,-182.9119956,-186.7260857,-169.6338165,-213.1706364,-214.1567212,-170.7418683,-251.8599379,-277.8578116,-282.9652857,-16.92957401,-65.63395548,-59.99651766,-37.68645144,-168.1757898,-190.183588,-167.938962,-237.9829884,-130.8588724,-139.7463903,-62.95726204,-85.36903858,-80.54425621,-20.44890976,-49.35838699,-8.54650116,14.39500046,-14.89230347,105.4665909,192.7314758,196.1365128,13.95650101,-36.19479752,-40.32733154,-71.45373154,-135.8657646,-70.94107819,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,829344.7867,561543.3986,1018576.194,1012716.508,601737.244,604914.8953,714361.4949,1213127.078,1084804.946,1127224.957,1289417.712,1118083.75,2580341.726,2145531.487,1291343.568,1194322.353,1610392.832,2252660.734,1468420.977,1300480.263,-143130.4623,-136396.9241,-116757.07,-220706.0115,-258433.0435,-257353.2914,-257928.0909,-269440.9703,-233303.2417,-249234.2313,-279612.8796,-254303.1684,-259512.1777,-292946.8273,-287887.8187,-285335.035,-348413.5462,-417320.0219,-371400.1021,-357399.3214,-286645.1567,-259307.331,-179043.0303,-233052.1337,-397011.6337,-346893.6651,-351829.05,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,422216.699,404836.2829,454427.3713,390099.2705,367680.8403,339207.7098,344991.9588,337218.167,190133.5181,177572.9931,107986.792,150669.3182,112898.6186,66725.40002,44360.81235,16354.62242,-2062.972687,-104009.5149,-61428.80077,-62347.39297,-330169.23,-284213.3724,-228206.2154,-192872.4281,-191650.6592,-233128.307,-210329.5351,-207136.4018,-217318.0133,-229031.0637,-236281.808,-236902.193,-231157.579,-275535.1626,-261186.0774,-263409.9835,-245126.9341,-254392.6181,-207643.0072,-197666.282,-190590.2554,-188644.0961,-179712.6412,-181457.1003,-156313.6225,-171231.021,-146537.4469,,,,,,,
Togo,TGO,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,5733.241283,5600.460418,5547.322189,5960.343385,4783.41171,5064.811615,5167.017453,5990.630397,5158.434511,5581.327113,6816.212694,5758.935493,6600.091685,6165.725599,6135.652711,5614.009692,5668.395709,5860.091501,5505.058897,5947.636599,230.4182835,236.5303078,241.7715902,234.3699074,177.9681053,267.9770012,285.4064751,-14.34818649,249.4097977,461.9799957,154.0692902,190.1123886,299.2521935,550.0476799,571.207901,606.7361069,557.8790207,527.7689819,252.6909676,1485.252193,1175.722921,602.1804562,517.2497158,-18.84364891,-107.4189682,258.9394989,688.4535789,,,,,,,
Thailand,THA,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,8729.272202,6065.452241,7383.272139,11125.98176,6627.843105,6397.504717,6488.272813,9279.194004,11066.47391,9651.282861,11564.81982,10136.56599,10202.33332,17221.63316,10968.32469,8573.570703,9984.085547,6676.729785,10889.29311,8499.389922,-3660.490723,-4285.361816,-3922.920898,-3967.709473,-4670.431152,-4796.740234,-5109.919922,-4655.881836,-3350.148438,-3134.12207,-2152.161133,-1775.25,-1575.328125,-1881.198242,-2088.351563,-2016.320313,-2014.849609,-190.1875,2899.732422,4142.222656,5664.019531,1760.804688,13912.81445,17666.20313,22540.69727,26493.54492,28219.8418,,,,,,,
Tajikistan,TJK,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-3632.73843,-3541.896206,-3696.404655,-3786.740608,-3893.790645,-5574.887177,-5613.890283,-5772.062708,-5953.453438,-6044.128882,-5855.957562,-5795.37849,-6075.695811,-5925.965784,-5933.782618,-5935.093082,-5792.071339,-5749.394296,-5811.642141,-5800.369724,-1161.236267,-1288.508911,-612.4569702,-73.78076172,152.6588593,391.0240631,420.7849579,371.5254364,357.1846848,310.8218689,194.2078667,156.4582672,47.70558167,-5.428443909,-145.220047,-144.6261139,-266.9537354,-268.4329529,-212.983429,-667.9522705,-759.3061829,-651.5463867,-203.5359192,-726.5285034,-787.1477356,-752.7296753,260.243103,,,,,,,
Turkmenistan,TKM,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-1896.221942,-1880.316845,-1901.207096,-1747.178546,-1604.665362,-16634.18341,-14250.51741,-14581.28108,-14929.49034,-15935.73285,-21835.89164,-22596.98762,-23340.62191,-24069.61485,-25139.16037,-26242.37844,-26699.52522,-27407.34516,-27086.45976,-27467.15234,-1001.296265,-982.0706787,-481.8186646,-473.769043,-1237.351807,-1096.151733,-1648.515259,-1235.259399,-1742.714478,-2410.02832,-2103.787842,-2256.390137,-3155.291992,-3762.777344,-3412.837402,-3700.871094,-4359.498047,-3674.587402,-6099.725586,-4151.260742,-3962.184082,-3298.397461,-2442.016602,-2085.974609,-1432.841797,-6292.452148,-6869.217285,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,1158649.649,820948.5536,994179.7818,834329.1925,896465.2948,1017807.392,1171019.557,918019.156,1102908.721,1179337.164,1248196.082,1134526.413,1215360.203,1225478.573,991975.5231,1040141.754,1105773.533,1317445.232,1141708.104,1144916.483,-44688.39103,-50450.41486,-50434.51524,-34697.51471,-36752.62136,-42344.19064,-30526.59418,-24269.3041,-26241.17507,-25415.69528,-27441.32427,-21538.80243,-8479.623732,-3431.776426,-7934.22086,-13253.51223,-13868.94883,5706.43206,-1417.62217,448.0489543,-11859.35563,24876.88583,28460.19672,56836.81379,44236.21299,51224.65112,56959.86973,,,,,,,
Timor-Leste,TLS,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-48.81957825,-49.13239166,-48.79794284,-49.03454404,-50.76071404,-54.53142626,-48.25964546,-49.65944786,-108.8149332,-84.06679377,-57.4766421,-61.40227443,-64.54638955,-68.63055972,-70.61368313,-62.88225434,-58.12240584,-64.208106,-61.32201134,-61.54245729,-62.62945145,-64.37285155,-58.74487591,-56.6507287,-67.29282308,-69.53016496,-83.82331824,-65.02397531,-114.7409616,-201.0962796,-269.4203374,-176.0855019,9.447449446,5.658330917,-191.3669322,-19.46961355,-32.61790371,29.70084763,0.788762093,-27.46388102,-27.99097013,-69.97540855,-258.1370754,-86.6628809,49.53110695,146.2497206,204.3125668,,,,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,26347.3681,26651.40699,27082.53484,27542.53485,29959.43055,31507.12981,30021.50952,31738.26249,30482.74364,34198.82139,33881.39011,31518.39041,41574.11224,37569.78369,36145.95594,36140.01881,30867.07941,10803.38283,28801.56662,27329.55266,-28556.31332,-22478.02037,-35425.6434,-36480.91318,-43262.54293,-42797.40397,-39747.70606,-34237.846,-33607.90994,-32300.9485,-38184.42546,-35891.41217,-40753.29916,-45447.7427,-42714.54349,-32938.7106,-12825.65826,-22892.04708,-16635.72501,-11505.14572,-23102.82898,-13586.03051,-4747.804791,10722.37514,26590.93974,7204.015268,-5957.806442,,,,,,,
Tonga,TON,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,11.09730401,11.33492493,11.80131296,10.94136803,12.39905676,12.90215005,12.2760609,13.57275103,14.89192687,16.05218714,25.88292813,40.34137815,39.82552623,35.17330411,33.09408501,25.0706321,22.66092905,34.82438704,40.894521,42.98105513,22.60263963,22.44052565,-34.23455475,-28.61964048,-15.82074477,19.1604966,-143.0666463,-66.53691537,-62.83734202,-62.29881436,-82.89158789,-71.0566472,-5.193541456,15.7194218,13.87611529,-15.91092611,-53.02216277,-40.30962709,-60.57651054,-41.53417355,-66.32685229,-78.5623015,-79.52245525,-96.75796466,-99.25298635,-114.5161199,-91.37533746,,,,,,,
South Asia (IDA & IBRD),TSA,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,37975.92779,38254.91322,39078.34416,39595.37244,40191.03783,39417.96337,40131.82177,42167.62461,50364.47185,51975.66728,52189.76898,52578.66682,51852.61914,53716.0642,61810.62277,53539.50234,57495.2232,15285.19539,57411.83891,59183.01123,-95699.00774,-95857.34622,-110468.2269,-116006.5951,-128358.7956,-133794.1396,-147375.2111,-143445.1698,-140017.3941,-147289.9332,-131533.0089,-136782.4165,-134985.2712,-141401.1565,-129299.4474,-131535.304,-148978.156,-113513.6269,-122665.8798,-179635.5934,-182442.35,-190892.2574,-165939.7113,-180521.4469,-171583.1751,-242665.3849,-317111.7506,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,1939571.852,1281243.827,1328755.036,1406425.664,1209967.375,1390901.693,1273420.905,1461433.379,1478914.903,1861669.786,1683225.367,1472606.975,1662340.628,1653604.517,1384738.769,1368688.816,1295692.098,1643816.372,1268758.589,1398139.009,-28411.75386,-24729.2908,-26694.37879,-14062.49354,-18291.69906,-20441.38609,-30774.71798,-36376.01918,-29801.42083,-29339.76404,-34075.03059,19309.64934,28940.8325,21985.86674,35170.89559,32638.26067,38222.68867,46076.64431,53844.96099,49897.32712,73948.15392,85793.26972,120203.4665,126314.0733,140038.6729,127121.6434,134050.1886,,,,,,,
Trinidad and Tobago,TTO,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,,-103.4528412,-97.20231567,,,,,,,,,,,,,,,,,,1461.795044,119.9078217,-1285.768921,-61.28692627,-504.5751038,-283.3922882,-1282.704224,-1152.010132,-2659.614899,-3655.251541,-7106.416931,-8010.128906,-8960.089996,-11664.38657,-11677.02127,-14014.71609,-13750.08276,-16936.27573,-17010.75305,-16074.00171,-17137.1889,-11687.41391,-10090.9642,-11604.30429,-12426.43735,-13206.61432,-13784.26263,,,,,,,
Tunisia,TUN,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,63.62810059,65.68494507,-2.771074219,-6.465056152,0.996918945,21.26449707,14.75534424,11.57628906,26.57629639,36.13896973,60.84411621,67.2870459,60.41008301,86.1489502,97.91210938,103.5932129,94.60898437,62.35568848,151.4,169.7620117,-855.8273926,-647.8520508,-806.6333008,-87.59204102,-62.12963867,-27.17700195,23.33398438,57.96679688,63.93310547,18.55029297,106.9401855,12.14990234,352.996582,711.8312988,475.857666,198.4987793,423.9597168,184.340332,54.8671875,715.3989258,2346.133301,2060.359863,1949.21582,2054.304688,2532.955078,1501.887695,704.0354004,,,,,,,
Turkiye,TUR,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,58.87050781,413.887875,627.379068,818.5649922,911.3234375,1246.140039,1480.239258,1860.705273,1727.031445,1711.126563,1828.023047,1757.945312,1796.660352,1840.534766,2280.549609,2686.674805,3030.769922,-5313.51582,3388.278516,3634.316016,-9007.396484,-6664.898438,-4798.931641,-6194.109375,-6884.669922,-7198.550781,-6156.900391,-8195.083984,-10149.07031,-8741.845703,-8875.390625,-7169.90625,-7349.859375,-7353.4375,-8378.527344,-8514.990234,-8049.654297,-6074.304688,-9704.875,-4238.949219,-6206.925781,-3349.898438,-2793.738281,741.6210938,2303.695313,8754.027344,13047.26172,,,,,,,
Tuvalu,TUV,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-1.11E-16,5.55E-17,2.78E-16,3.33E-16,5.55E-17,-1.67E-16,2.78E-16,-3.33E-16,-5.55E-17,-1.67E-16,-2.22E-16,2.22E-16,-3.33E-16,-5.55E-17,0,-1.11E-16,-2.22E-16,1.11E-16,0,0,9.5138,9.508335,9.504052,9.500597,9.497352,9.493897,9.490079,9.486051,9.481979,9.478112,9.474653,9.471562,9.468775,9.466198,9.463774,9.461451,9.459077,9.456727,9.454367,9.454571812,9.420783785,9.399785588,9.381154675,,,,,,,,,,,
Tanzania,TZA,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,49728.89462,29905.39141,31699.63658,33620.7373,29673.96449,34467.75059,30677.28757,35002.39081,36855.0156,47913.2784,40399.48127,35678.05722,40066.07478,40345.56538,32230.96368,32542.83771,30171.88562,40639.0915,29643.74079,32769.47879,-126.7700195,-253.4453278,-107.2487335,-200.9898224,-181.0311127,-98.94598389,-262.0515442,-204.2953491,20.65435791,25.63165283,75.26837158,48.95033264,27.91986084,26.03160095,862.5052185,206.2747803,231.4468384,249.8059998,155.1543579,267.0892944,734.6087341,836.9011841,1396.168823,2164.913757,1943.811462,2645.758179,1758.439636,,,,,,,
Uganda,UGA,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,201.417796,1001.9302,1820.010907,2631.747803,3450.008001,4249.164898,4934.467038,5729.917922,6501.434065,7343.717133,8151.557141,8706.657764,9595.833399,10395.37852,11177.54625,11978.3895,12787.06476,13469.03073,14405.9625,15145.80502,-711.0603447,-1028.85323,-1044.059383,-1142.508339,-1591.984402,-1453.939762,-1370.174355,-1737.361137,-1397.063232,-1495.228455,-1358.084229,-1507.435486,-1287.249542,-1513.778458,-1401.942444,-966.4779053,-594.8735657,-516.9164429,-674.8284302,-294.0638733,-235.348877,-174.7310486,-575.6012878,-308.246582,-8.734100342,64.66867065,680.5071716,,,,,,,
Ukraine,UKR,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-33452.37305,-33512.94336,-47315.84961,-69208.00781,-87670.70508,-77367.29297,-107738.4941,-105162.6953,-183668.5938,-185711.3906,-209674.2031,-181843.0078,-191673.0977,-202916.7031,-207373.6992,-197218.3984,-225978.0977,-258844.1016,-258921.0039,-263710.1016,-98459.76953,-84994.57813,-71631.19531,-64685.05078,-50844.86719,-61200.25781,-47519.16992,-50453.14453,-52194.83594,-54931.69336,-60389.94336,-55835.62109,-52989.3125,-49573.35938,-53421.69141,-56773.45898,-50477.69727,-50236.9043,-44711.71094,-33786.01172,-38819.74609,-39023.62109,-36405.84375,-35806.95117,-29806.17188,-24262.49414,-31170.07422,,,,,,,
Upper middle income,UMC,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,1578796.305,1257819.905,1477156.063,1336706.537,1334279.662,1447204.032,1615052.368,1431054.688,1548064.999,1609548.571,1677436.044,1547373.124,1619565.836,1682446.105,1424686.726,1435404.182,1522224.43,1572865.639,1594935.41,1587587.908,-395903.4727,-373006.845,-326130.3433,-398115.1167,-447935.8863,-467172.4083,-440112.338,-433962.0259,-403007.0915,-436994.9255,-468988.3085,-385679.8111,-396000.4696,-476609.4784,-453632.2768,-444863.526,-479197.1468,-563939.626,-460487.4151,-465667.2925,-388325.8216,-387222.5016,-242111.6083,-257637.1703,-397506.396,-398858.3789,-349400.3654,,,,,,,
Uruguay,URY,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-42.94094727,-18.90095459,-2.939532471,31.46318115,52.41787842,73.69153198,98.08923462,141.6881653,201.004989,234.9893701,252.19729,266.5312415,289.9909399,298.3723932,320.0828882,336.3817047,350.6848224,13.60397034,394.9871417,418.1221033,24.92092896,23.81100464,1.949676514,-25.70526123,34.11174011,42.55258179,21.21966553,80.559021,117.8213501,131.9543152,191.7519226,125.9537163,117.54179,139.3072166,-2.525787354,186.4151306,216.3534546,239.8076172,296.353302,91.46405029,136.1894836,209.6013184,1113.52948,1048.913361,1068.078339,974.1860962,861.9865417,,,,,,,
United States,USA,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-90110.50625,92014.92625,90579.74375,92328.68,104390.4,89818.82625,112316.15,129745.0938,136714.6031,143937.0938,134115.6,140749.0031,130211.3,157170.5,154457.8969,159184.0969,154790.1969,-2819.196875,196775.4031,160964.0031,-11271,-15758.5,-12788.20313,-7607.09375,-11868.20313,5925.40625,14821.09375,118950.9063,148570,141874.2031,109549.9063,118677.5938,38003.59375,26838.90625,58947.29688,64437.90625,90576.79688,102610.5,109824.0938,114027.5,85723,2913.90625,-1686.90625,64461.45313,3348.703125,29416.03125,37873.39063,,,,,,,
Uzbekistan,UZB,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,10730.95497,10773.74465,11063.62287,11880.4932,12653.25157,-26476.85234,-23020.63795,-23951.14412,-24903.62793,-27366.82212,-36652.2062,-39211.20843,-41002.73636,-42906.56303,-45199.8076,-48026.19372,-49837.06064,-52134.95566,-52732.73613,-53928.57538,-4883.141357,-7467.442383,-4994.915039,-4386.686523,-5940.820068,-4733.578125,-5059.29541,-5589.912598,-4781.513184,-4783.26416,1654.095215,1046.559082,-1762.48584,-3772.942383,2010.964844,69.52929688,3310.333008,-756.7539063,5443.338867,7072.90918,16562.29199,11367.24902,-4120.42041,9410.620605,553.456543,-4999.428223,-867.3383789,,,,,,,
St. Vincent and the Grenadines,VCT,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-13.15285996,-13.08402448,-13.47619053,-15.03156814,-16.12812788,-20.76364942,-22.01554993,-21.51538969,-23.5476743,-22.32842857,-33.5315689,-8.56700412,-4.451603231,8.697532872,-3.407587369,-17.87192544,-32.32066709,-51.18784453,-48.12762768,-45.01479035,-58.81713265,-56.25938118,-27.70451587,-11.49538344,-41.37302399,-26.47472596,-29.14430642,-22.32240778,-31.23106313,-40.18796504,-80.89396256,-39.1570918,-11.37866104,-17.65037316,-11.67189342,-6.612994313,-6.026593864,28.43568659,-51.08228612,711.5896678,-45.13686645,-75.90953439,92.57621992,-118.1489631,-53.25718272,-137.0213521,-92.41374856,,,,,,,
"Venezuela, RB",VEN,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,34608.80991,24685.72487,29929.63201,25357.29971,27282.75658,30764.75987,35420.05728,27889.01196,33623.40918,36030.94385,38924.76357,35799.48154,37555.90068,38649.84307,31687.73604,33760.81328,35775.02256,43895.32256,36974.35596,37915.02695,-521.5253906,-571.0527344,-1430.702637,-3157.67041,-4119.733398,-7634.092773,-1540.079102,-2200.162109,-11539.66748,-1417.141602,-2911.480957,-5634.631836,8445.651855,6620.318359,4219.783203,253.8056641,-10356.0874,9084.841797,-13869.21924,-12075.39502,-16960.18701,3653.550781,-4614.714844,9603.80127,10413.08936,2715.820313,-5114.259277,,,,,,,
British Virgin Islands,VGB,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,2.16131611,2.129199276,2.247439026,2.173615921,2.016283861,2.220643131,2.081668502,2.320441908,2.033592351,1.963065746,1.315643456,27.10024249,28.80606138,40.10498699,32.5435583,17.78851441,10.69591696,,8.659733061,7.337749715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-8.88E-16,0,2.66E-15,8.88E-16,3.55E-15,-1.78E-15,0,-3.55E-15,0,1.78E-15,-1.78E-15,0,5.33E-15,3.55E-15,0,1.78E-15,-1.78E-15,-5.33E-15,5.33E-15,5.33E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
